Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Compared to National,Denominator,Score,Start Date,End Date,EDAC_30_AMI Denominator,EDAC_30_AMI Score,EDAC_30_HF Denominator,EDAC_30_HF Score,EDAC_30_PN Denominator,EDAC_30_PN Score,OP_32 Denominator,OP_32 Score,OP_35_ADM Denominator,OP_35_ADM Score,OP_35_ED Denominator,OP_35_ED Score,OP_36 Denominator,OP_36 Score,READM_30_AMI Denominator,READM_30_AMI Score,READM_30_CABG Denominator,READM_30_CABG Score,READM_30_COPD Denominator,READM_30_COPD Score,READM_30_HF Denominator,READM_30_HF Score,READM_30_HIP_KNEE Denominator,READM_30_HIP_KNEE Score,READM_30_HOSP_WIDE Denominator,READM_30_HOSP_WIDE Score,READM_30_PN Denominator,READM_30_PN Score
01019F,VA CENTRAL ALABAMA HEALTHCARE SYSTEM - MONTGOMERY,215 PERRY HILL ROAD,MONTGOMERY,AL,36109,Montgomery,(334) 260-4100,1,0,0,7/1/17,12/1/19,0,0,92,25,57,-43.6,0,0,0,0,0,0,0,0,0,0,0,0,81,18.8,92,21.2,0,0,101,15.5,57,15.5
01021F,TUSCALOOSA VA MEDICAL CENTER,3701 LOOP ROAD EAST,TUSCALOOSA,AL,35404,Tuscaloosa,(205) 554-2000,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11300,WASHINGTON COUNTY HOSPITAL,14600 ST. STEPHENS AVENUE,CHATOM,AL,36518,Washington,(251) 847-2223,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11302,RED BAY HOSPITAL,211 HOSPITAL ROAD,RED BAY,AL,35582,Franklin,(256) 356-9532,0,0,0,7/1/17,12/1/19,0,0,0,0,25,-22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16.3
11304,CHOCTAW GENERAL HOSPITAL,"401 VANITY FAIR LANE, PO BOX 618",BUTLER,AL,36904,Choctaw,(205) 459-9100,0,0,0,7/1/17,12/1/19,0,0,0,0,25,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17.1
11305,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,35121,Blount,(205) 274-3000,0,0,0,7/1/17,12/1/19,0,0,0,0,63,-6.5,170,19,0,0,0,0,0,0,0,0,0,0,36,19.1,0,0,0,0,45,15.3,63,16.5
11306,TANNER MEDICAL CENTER-EAST ALABAMA,1032 MAIN STREET SOUTH,WEDOWEE,AL,36278,Randolph,(256) 357-2111,0,0,0,7/1/17,12/1/19,0,0,0,0,31,14.8,30,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15.6,31,16.9
13300,THE CHILDREN'S HOSPITAL OF ALABAMA,1600 SEVENTH AVENUE SOUTH,BIRMINGHAM,AL,35233,Jefferson,(205) 939-9100,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13301,USA HEALTH CHILDREN'S & WOMEN'S HOSPITAL,1700 CENTER STREET,MOBILE,AL,36604,Mobile,(251) 415-1000,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,Anchorage,(907) 562-2211,0,393,0,7/1/17,12/1/19,393,0,416,41.9,292,28.1,485,21.8,114,12.2,114,6,478,1.1,393,14.9,86,11.8,216,19.6,416,21.5,277,4.4,1335,14.5,292,16.6
20006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,Matanuska-Susitna,(907) 861-6000,0,80,-18.8,7/1/17,12/1/19,80,-18.8,117,-31.8,297,4.7,842,16.4,39,10.9,39,6.2,329,0.9,80,15.7,0,0,96,19.4,117,21.3,125,4.4,529,15.1,297,15.8
20008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,99801,Juneau,(907) 796-8900,1,0,0,7/1/17,12/1/19,0,0,55,-18.9,57,97,611,16.7,40,11.3,40,5.5,97,1.1,0,0,0,0,40,18.9,55,21.3,111,4.5,187,15.3,57,17.1
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,Fairbanks North Star,(907) 452-8181,0,65,-32.9,7/1/17,12/1/19,65,-32.9,113,-37.7,104,-0.7,1177,17.8,37,10.8,37,5.7,195,0.8,65,15,0,0,82,20.1,113,20.4,185,3.6,305,15.4,104,16.3
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,Anchorage,(907) 276-1131,0,141,-15.8,7/1/17,12/1/19,141,-15.8,154,33.2,190,-12.6,528,17.1,0,0,0,0,187,1.6,141,14.6,68,10.2,70,21,154,21.9,678,4.3,911,14.2,190,14.9
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,Bethel,(907) 543-6300,0,0,0,7/1/17,12/1/19,0,0,29,10.7,86,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21.9,0,0,66,15,86,15.1
20024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,Kenai Peninsula,(907) 262-4404,1,0,0,7/1/17,12/1/19,0,0,113,19.9,119,9.3,487,14.9,80,12.6,80,7.3,287,1.1,0,0,0,0,111,19.4,113,23.6,162,4.9,314,15.9,119,16.9
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,Anchorage,(907) 729-3971,0,46,-25.2,7/1/17,12/1/19,46,-25.2,121,58.1,174,41.6,0,0,68,12.3,68,4.7,0,0,46,14.7,0,0,134,19.4,121,23.3,100,4.2,520,15.5,174,16.3
02013F,673rd Medical Group (Joint Base Elmendorf-Richardson),673 MDG 5955 Zeamer Ave,JBER,AK,99506,Anchorage,(907) 384-1110,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02014F,Bassett ACH (FT Wainwright),4076 Neely Road,Fort Wainwright,AK,99703,Fairbanks North Star,(907) 361-4000,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21301,PROVIDENCE VALDEZ MEDICAL CENTER,PO BOX 550,VALDEZ,AK,99686,Valdez Cordova,(907) 835-2249,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302,PROVIDENCE SEWARD HOSPITAL,"417 FIRST AVENUE, PO BOX 365",SEWARD,AK,99664,Kenai Peninsula,(907) 224-5205,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21304,PETERSBURG MEDICAL CENTER,PO BOX 589,PETERSBURG,AK,99833,Petersburg,(907) 772-4291,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21305,SEARHC WRANGELL MEDICAL CENTER-CAH,310 BENNETT STREET PO BOX 1081,WRANGELL,AK,99929,Wrangell,(907) 874-7000,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,Kodiak Island,(907) 486-9592,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19.6,0,0,0,0,33,15.5,0,0
21307,CORDOVA COMMUNITY MEDICAL CENTER,PO BOX 160 - 602 CHASE AVENUE,CORDOVA,AK,99574,Valdez Cordova,(907) 424-8000,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,Nome,(907) 443-3311,1,0,0,7/1/17,12/1/19,0,0,0,0,32,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,49,16.1,32,17.1
21309,BRISTOL BAY AREA HEALTH CORPORATION,P O BOX 130,DILLINGHAM,AK,99576,Dillingham,(907) 842-5201,0,0,0,7/1/17,12/1/19,0,0,0,0,29,-22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16
21310,MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,AK,99752,Northwest Arctic,(907) 442-3321,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21311,PEACEHEALTH KETCHIKAN MEDICAL CENTER,3100 TONGASS AVENUE,KETCHIKAN,AK,99901,Ketchikan Gateway,(907) 225-5171,1,0,0,7/1/17,12/1/19,0,0,0,0,72,3,0,0,31,11.3,31,6.2,0,0,0,0,0,0,42,19,0,0,60,4.2,110,15.3,72,17.6
21312,SAMUEL SIMMONDS MEMORIAL HOSPITAL,7000 UULA ST,BARROW,AK,99723,North Slope,(907) 852-4611,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21.1,0,0,0,0,44,15.8,0,0
21313,SOUTH PENINSULA HOSPITAL,4300 BARTLETT ST,HOMER,AK,99603,Kenai Peninsula,(907) 235-8101,0,0,0,7/1/17,12/1/19,0,0,0,0,52,-22.9,166,16.5,32,12.7,32,6.7,0,0,0,0,0,0,43,18.9,0,0,38,4,92,15.6,52,16.5
21314,MT EDGECUMBE HOSPITAL,222 TONGASS DR,SITKA,AK,99835,Sitka,(907) 966-2411,0,0,0,7/1/17,12/1/19,0,0,0,0,35,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,15.5,35,16.2
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,Maricopa,(602) 839-2000,0,184,12,7/1/17,12/1/19,184,12,294,20,206,-2.8,391,17.6,103,10.3,103,5.5,336,1.2,184,16.4,67,11,106,19.4,294,22.4,54,4.3,1288,15.2,206,16
30006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,AZ,85712,Pima,(520) 327-5461,0,316,9.7,7/1/17,12/1/19,316,9.7,664,5.5,498,12.1,95,17.4,42,10.8,42,5.3,1050,1,316,16.8,122,11.9,283,19.3,664,22.4,929,3.1,2415,14.7,498,16.9
30007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,AZ,86326,Yavapai,(928) 773-2357,0,123,-35.1,7/1/17,12/1/19,123,-35.1,206,-49.3,395,-29.4,1176,17.3,61,10.6,61,6.8,417,0.8,123,14,0,0,100,20,206,19,90,4.2,508,14.4,395,14.5
30010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,Pima,(520) 872-3000,0,132,12.6,7/1/17,12/1/19,132,12.6,151,-12.8,252,16.8,44,16,0,0,0,0,288,1.4,132,16.1,62,13.2,102,19.5,151,21.3,67,3.7,658,15.1,252,17
30011,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,Pima,(520) 873-3000,0,148,-7.1,7/1/17,12/1/19,148,-7.1,250,-3.4,336,11.3,314,15.1,0,0,0,0,569,0.8,148,15.5,0,0,269,20,250,21.3,419,3.2,1076,15.1,336,16.2
30012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,Yavapai,(928) 445-2700,0,327,7.8,7/1/17,12/1/19,327,7.8,374,-4.7,708,-13.3,2897,14,0,0,0,0,739,1.1,327,16.3,124,17.2,240,20.7,374,21.7,464,3.5,1411,15.6,708,15.5
30013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,Yuma,(928) 336-7600,0,428,-2.3,7/1/17,12/1/19,428,-2.3,580,24.5,844,21.8,521,17.2,315,10,315,8.3,958,1.1,428,13.2,137,13.4,359,17.9,580,20.3,551,3.2,1337,13.6,844,16.4
30014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,Maricopa,(602) 331-5862,1,111,22.9,7/1/17,12/1/19,111,22.9,238,6.4,421,4.2,189,16.8,825,12.2,825,4.5,294,0.8,111,16.4,35,13.4,155,18.8,238,21.8,207,3.8,942,15.6,421,16.4
30016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85122,Pinal,(520) 381-6300,0,108,11.6,7/1/17,12/1/19,108,11.6,192,4.7,368,53.1,94,17.9,0,0,0,0,330,1,108,16.1,0,0,106,21.1,192,19.3,115,4.1,421,14.6,368,18.5
30022,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,Maricopa,(602) 344-5011,1,0,0,7/1/17,12/1/19,0,0,31,28.5,31,-2.4,108,15.9,0,0,0,0,0,0,0,0,0,0,0,0,31,21.8,0,0,147,16,31,16.5
30023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,Coconino,(928) 779-3366,0,179,6.8,7/1/17,12/1/19,179,6.8,257,-27.4,343,2.7,56,17.3,0,0,0,0,448,0.9,179,14.6,75,13.3,82,19.5,257,19.8,472,4,1213,14.4,343,15.2
30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,Maricopa,(602) 406-5001,0,114,4.6,7/1/17,12/1/19,114,4.6,179,-2,359,15,380,15.6,196,9.8,196,5.7,811,1.1,114,16.8,54,13.4,131,19.1,179,21.8,28,3.8,1730,15.2,359,17.1
30030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,Maricopa,(602) 249-0212,0,37,-13.9,7/1/17,12/1/19,37,-13.9,68,6.6,114,32.6,152,17.4,0,0,0,0,186,1.1,37,15.2,0,0,60,20.9,68,21.4,0,0,306,15.7,114,16
30036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,Maricopa,(480) 728-3000,0,332,4.2,7/1/17,12/1/19,332,4.2,529,-13.8,986,-3.5,164,16.5,32,12.2,32,5.5,959,1.2,332,16.7,132,12.7,337,21,529,20.4,189,3.9,2208,15.6,986,15.4
30037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,Maricopa,(602) 251-8156,0,37,0.5,7/1/17,12/1/19,37,0.5,43,-5.3,42,0.8,82,16.8,0,0,0,0,157,1.1,37,15.5,0,0,0,0,43,20.2,610,3.6,189,15.6,42,17
30038,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,Maricopa,(480) 882-4004,1,114,31.5,7/1/17,12/1/19,114,31.5,300,13.9,450,1.7,847,19,0,0,0,0,842,0.9,114,15.8,0,0,177,20.1,300,21.7,394,3.8,1600,16.3,450,15.8
30043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,85635,Cochise,(520) 263-3001,0,125,12.4,7/1/17,12/1/19,125,12.4,185,-10.2,279,-11,614,16.8,0,0,0,0,231,0.8,125,15.8,0,0,153,19.7,185,22.7,219,3.9,549,14.7,279,14.7
30055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86409,Mohave,(928) 757-2101,0,182,-24.2,7/1/17,12/1/19,182,-24.2,337,4.6,462,27,780,14.5,142,10,142,10.5,252,1,182,14.3,53,13.3,184,20.1,337,20.9,107,4.4,640,14.4,462,17.1
30061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,Maricopa,(623) 832-4000,0,305,2.6,7/1/17,12/1/19,305,2.6,600,17.5,939,7.8,659,22.9,149,13.1,149,6.5,982,1.2,305,14.7,181,13.1,277,19,600,20.8,388,3.6,1519,15.6,939,16.2
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,Navajo,(928) 537-4375,0,64,19.9,7/1/17,12/1/19,64,19.9,137,-28.6,204,-3.7,682,16.2,138,10.2,138,5.7,283,1.2,64,15.5,0,0,134,18.4,137,20.3,209,3.9,470,15.5,204,15.4
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,AZ,85724,Pima,(520) 874-4189,0,132,0.9,7/1/17,12/1/19,132,0.9,261,-8.1,313,30.2,627,18.3,589,11.9,589,6.4,548,1.3,132,15.1,48,11.4,83,19.5,261,20.6,37,3.7,1166,15.9,313,16.3
30065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,Maricopa,(480) 412-3000,0,178,-10,7/1/17,12/1/19,178,-10,383,-1.5,640,24.6,260,16.5,31,11.7,31,5.3,693,1.1,178,15.6,63,13.6,284,20.6,383,20.5,78,3.9,1713,16.2,640,17.1
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,SAFFORD,AZ,85546,Graham,(928) 348-4000,1,0,0,7/1/17,12/1/19,0,0,0,0,58,-2.6,208,17.1,0,0,0,0,72,1.1,0,0,0,0,27,20.2,0,0,73,3.9,66,15.2,58,16.5
30069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,Mohave,(928) 855-8185,1,275,33.6,7/1/17,12/1/19,275,33.6,379,-6,322,30.4,2067,16.3,150,9.6,150,6,662,0.9,275,16.3,97,16.6,252,17.9,379,21.9,333,4.2,880,16.1,322,17.9
30071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,86504,Apache,(928) 729-8000,0,0,0,7/1/17,12/1/19,0,0,45,17.2,135,-7.4,0,0,0,0,0,0,0,0,0,0,0,0,27,19.1,45,21.6,0,0,191,15.6,135,15.9
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,Coconino,(928) 283-2501,0,0,0,7/1/17,12/1/19,0,0,0,0,160,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,196,15.3,160,16.8
30074,SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD",SELLS,AZ,85634,Pima,(520) 362-7003,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30077,SAN CARLOS APACHE HEALTHCARE CORP,103 MEDICINE WAY ROAD,PERIDOT,AZ,85542,Gila,(928) 475-1200,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,Maricopa,(602) 263-1200,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,15.7,0,0
30083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,Maricopa,(602) 923-5000,0,46,15.9,7/1/17,12/1/19,46,15.9,81,30.8,156,42.4,32,16.6,0,0,0,0,188,0.8,46,16,0,0,56,18.9,81,22.7,316,4.9,416,17.3,156,17.6
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,Apache,(928) 674-7001,1,0,0,7/1/17,12/1/19,0,0,36,-21.8,93,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21.4,0,0,118,15.3,93,17
30085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,Pima,(520) 469-8100,0,183,-14.5,7/1/17,12/1/19,183,-14.5,323,-7,420,-11,1630,14.7,53,10.6,53,6,1144,0.9,183,16.3,63,14.1,240,21.2,323,19.9,499,4.3,1378,14.6,420,16.8
30087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,Maricopa,(480) 323-3000,0,235,16.2,7/1/17,12/1/19,235,16.2,632,11.1,825,4.6,1615,16.1,164,15.7,164,4.9,1652,1,235,16.3,111,15.5,204,19.7,632,22,1065,4,2430,15.7,825,17.4
30088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,Maricopa,(480) 321-2000,0,31,-43.8,7/1/17,12/1/19,31,-43.8,405,-13,919,15,427,21.2,36,11,36,5.7,639,1.1,31,15,0,0,308,16.2,405,20.1,352,3.2,1414,15,919,16.1
30089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,Maricopa,(602) 865-4470,0,169,0.5,7/1/17,12/1/19,169,0.5,387,8,575,31.8,301,16.5,0,0,0,0,374,1.1,169,14.3,68,12.9,145,19.1,387,19.4,75,4,1066,15,575,16.7
30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,Maricopa,(623) 879-6100,1,123,28.4,7/1/17,12/1/19,123,28.4,241,6.4,408,6.9,1596,15.1,0,0,0,0,736,0.8,123,15.9,31,11.9,185,19.6,241,21,323,4,1109,15.3,408,17.6
30093,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,Maricopa,(623) 524-4000,0,287,-2.2,7/1/17,12/1/19,287,-2.2,581,7.8,1038,3.1,1495,18.7,27,11.2,27,6.4,949,1,287,15.1,0,0,380,19.6,581,21.2,476,3.8,1736,13.6,1038,14.9
30094,ABRAZO ARROWHEAD HOSPITAL,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,Maricopa,(623) 561-1000,0,257,13.5,7/1/17,12/1/19,257,13.5,390,-9,350,4.3,903,15,0,0,0,0,754,1.2,257,16.5,113,14.6,153,21.1,390,21,292,4.3,1271,15.4,350,16.6
30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,Mohave,(928) 763-2273,1,144,21.4,7/1/17,12/1/19,144,21.4,275,7.1,201,49.5,1193,15.5,0,0,0,0,204,1.3,144,16.5,0,0,225,19.5,275,22.6,32,4.3,459,16.2,201,17.8
30103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,Maricopa,(480) 342-4201,0,185,-10.5,7/1/17,12/1/19,185,-10.5,762,-3.3,844,0,1471,18.8,327,13.4,327,5.7,2271,0.8,185,15.4,49,12.6,167,17.6,762,21.4,980,3.5,2705,15,844,17
30105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,Maricopa,(480) 854-5050,0,532,-8.3,7/1/17,12/1/19,532,-8.3,462,-22.2,33,-19.2,0,0,0,0,0,0,186,0.9,532,15.1,217,11.6,0,0,462,19.1,0,0,594,14.6,33,16.4
30107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,Maricopa,(480) 832-4770,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,616,1,0,0,0,0,0,0,0,0,892,3.3,244,14.2,0,0
30108,THE CORE INSTITUTE SPECIALTY HOSP,6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,Maricopa,(602) 795-6020,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,264,0.9,0,0,0,0,0,0,0,0,868,3.7,252,15.4,0,0
30110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,Maricopa,(623) 882-1970,0,138,2.9,7/1/17,12/1/19,138,2.9,186,23.3,285,41.9,499,14.3,0,0,0,0,174,0.9,138,15.2,32,11.9,186,19.6,186,22.3,49,4.9,695,16.1,285,19.1
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,Pima,(520) 874-2000,0,68,-23.4,7/1/17,12/1/19,68,-23.4,68,-3.4,121,-19.8,349,15.3,0,0,0,0,292,0.9,68,15.3,0,0,30,19.3,68,21.1,0,0,224,15.2,121,16.3
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,"2905 WEST WARNER ROAD, SUITE 1",CHANDLER,AZ,85224,Maricopa,(480) 603-9000,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,375,1,0,0,0,0,0,0,0,0,538,4.3,130,15.8,0,0
30113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,Navajo,(928) 338-4911,0,0,0,7/1/17,12/1/19,0,0,0,0,38,-27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15.7,38,15.6
30114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,Pima,(520) 901-3500,0,109,-25.1,7/1/17,12/1/19,109,-25.1,291,7.8,294,-6.5,1171,15.6,0,0,0,0,323,0.9,109,14.7,0,0,168,20.5,291,22.5,736,4.2,793,15.4,294,17.5
30115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,Maricopa,(623) 327-4000,1,98,28.3,7/1/17,12/1/19,98,28.3,257,-16.5,328,12.6,423,15.6,0,0,0,0,326,1.1,98,15.8,30,13.2,110,19,257,20.6,71,4.6,577,15.2,328,16.3
30117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,Mohave,(928) 788-2273,0,43,4.1,7/1/17,12/1/19,43,4.1,106,28.2,119,-11.1,119,16,0,0,0,0,132,1.3,43,16.1,0,0,102,19.7,106,23.6,126,4.2,171,15.5,119,16.4
30119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,Maricopa,(480) 728-8000,0,155,7.3,7/1/17,12/1/19,155,7.3,326,-3.3,648,2,131,17,0,0,0,0,606,1,155,16.4,0,0,198,19.5,326,20.9,281,4.1,1197,15.2,648,15.8
